Timestamp,Day,Voltage_V,Flicker_Count,Weather,ENEO_Post,Outage_Occured
20/03/2026 04:30,Friday,0.0,16,Rain,0,1
20/03/2026 05:00,Friday,216.5,8,Clear,0,0
20/03/2026 05:30,Friday,0.0,59,Clear,0,1
20/03/2026 06:00,Friday,0.0,0,Rain,0,1
20/03/2026 06:30,Friday,216.2,1,Clear,0,0
20/03/2026 07:00,Friday,222.9,0,Clear,0,0
20/03/2026 07:30,Friday,0.0,0,Rain,1,1
20/03/2026 08:00,Friday,219.8,12,Dull,0,0
20/03/2026 08:30,Friday,231.3,0,Dull,0,0
20/03/2026 09:00,Friday,217.9,18,Clear,0,0
20/03/2026 09:30,Friday,220.3,2,Clear,0,0
20/03/2026 10:00,Friday,226.3,3,Dull,0,0
20/03/2026 10:30,Friday,0.0,58,Heavy Wind,0,1
20/03/2026 11:00,Friday,0.0,0,Rain,0,1
20/03/2026 11:30,Friday,213.9,3,Clear,0,0
20/03/2026 12:00,Friday,220.9,4,Rain,0,0
20/03/2026 12:30,Friday,170.4,2,Rain,0,0
20/03/2026 13:00,Friday,0.0,0,Rain,0,1
20/03/2026 13:30,Friday,220.2,0,Dull,0,0
20/03/2026 14:00,Friday,220.7,1,Dull,0,0
20/03/2026 14:30,Friday,225.2,0,Dull,0,0
20/03/2026 15:00,Friday,228.6,2,Dull,0,0
20/03/2026 15:30,Friday,233.5,3,Dull,0,0
20/03/2026 16:00,Friday,0.0,49,Rain,0,1
20/03/2026 16:30,Friday,0.0,0,Rain,0,1
20/03/2026 17:00,Friday,191.1,1,Dull,0,0
20/03/2026 17:30,Friday,0.0,20,Clear,0,1
20/03/2026 18:00,Friday,0.0,5,Dull,0,1
20/03/2026 18:30,Friday,0.0,0,Rain,0,1
20/03/2026 19:00,Friday,0.0,0,Rain,0,1
20/03/2026 19:30,Friday,0.0,57,Clear,0,1
20/03/2026 20:00,Friday,218.4,0,Clear,0,0
20/03/2026 20:30,Friday,219.1,9,Dull,0,0
20/03/2026 21:00,Friday,228.1,1,Clear,0,0
20/03/2026 21:30,Friday,0.0,19,Heavy Wind,1,1
20/03/2026 22:00,Friday,234.9,11,Rain,0,0
20/03/2026 22:30,Friday,201.9,4,Dull,0,0
20/03/2026 23:00,Friday,138.4,0,Dull,0,0
20/03/2026 23:30,Friday,0.0,45,Heavy Wind,0,1
21/03/2026 00:00,Saturday,0.0,0,Rain,0,1
21/03/2026 00:30,Saturday,217.4,0,Clear,0,0
21/03/2026 01:00,Saturday,0.0,0,Rain,0,1
21/03/2026 01:30,Saturday,212.6,4,Clear,0,0
21/03/2026 02:00,Saturday,228.8,4,Clear,0,0
21/03/2026 02:30,Saturday,215.5,5,Clear,0,0
21/03/2026 03:00,Saturday,222.4,6,Dull,0,0
21/03/2026 03:30,Saturday,215.7,6,Dull,0,0
21/03/2026 04:00,Saturday,229.8,1,Dull,0,0
21/03/2026 04:30,Saturday,208.3,9,Rain,0,0
21/03/2026 05:00,Saturday,231.7,0,Dull,0,0
21/03/2026 05:30,Saturday,219.9,1,Clear,0,0
21/03/2026 06:00,Saturday,233.6,13,Dull,0,0
21/03/2026 06:30,Saturday,224.2,2,Clear,0,0
21/03/2026 07:00,Saturday,225.2,3,Rain,0,0
21/03/2026 07:30,Saturday,212.6,4,Dull,0,0
21/03/2026 08:00,Saturday,0.0,0,Heavy Wind,0,1
21/03/2026 08:30,Saturday,218.0,2,Dull,0,0
21/03/2026 09:00,Saturday,0.0,30,Rain,0,1
21/03/2026 09:30,Saturday,0.0,8,Dull,1,1
21/03/2026 10:00,Saturday,0.0,30,Heavy Wind,0,1
21/03/2026 10:30,Saturday,220.2,5,Dull,0,0
21/03/2026 11:00,Saturday,225.7,4,Clear,0,0
21/03/2026 11:30,Saturday,0.0,0,Clear,1,1
21/03/2026 12:00,Saturday,0.0,38,Rain,1,1
21/03/2026 12:30,Saturday,211.6,13,Dull,0,0
21/03/2026 13:00,Saturday,226.1,12,Dull,0,0
21/03/2026 13:30,Saturday,216.3,6,Clear,0,0
21/03/2026 14:00,Saturday,227.7,2,Clear,0,0
21/03/2026 14:30,Saturday,0.0,35,Rain,0,1
21/03/2026 15:00,Saturday,0.0,35,Heavy Wind,0,1
21/03/2026 15:30,Saturday,222.1,4,Dull,0,0
21/03/2026 16:00,Saturday,134.9,0,Clear,0,0
21/03/2026 16:30,Saturday,216.0,2,Clear,0,0
21/03/2026 17:00,Saturday,215.2,1,Dull,0,0
21/03/2026 17:30,Saturday,0.0,15,Rain,0,1
21/03/2026 18:00,Saturday,229.2,11,Clear,0,0
21/03/2026 18:30,Saturday,233.1,5,Dull,0,0
21/03/2026 19:00,Saturday,228.1,6,Dull,0,0
21/03/2026 19:30,Saturday,224.5,5,Clear,0,0
21/03/2026 20:00,Saturday,0.0,28,Dull,1,1
21/03/2026 20:30,Saturday,0.0,0,Rain,0,1
21/03/2026 21:00,Saturday,0.0,39,Heavy Wind,0,1
21/03/2026 21:30,Saturday,0.0,17,Rain,1,1
21/03/2026 22:00,Saturday,0.0,7,Rain,0,1
21/03/2026 22:30,Saturday,225.5,15,Rain,0,0
21/03/2026 23:00,Saturday,212.1,5,Clear,0,0
21/03/2026 23:30,Saturday,0.0,43,Clear,0,1
22/03/2026 00:00,Sunday,0.0,18,Dull,0,1
22/03/2026 00:30,Sunday,210.8,3,Clear,0,0
22/03/2026 01:00,Sunday,0.0,0,Clear,0,1
22/03/2026 01:30,Sunday,211.9,13,Dull,0,0
22/03/2026 02:00,Sunday,0.0,9,Rain,1,1
22/03/2026 02:30,Sunday,186.3,5,Rain,0,0
22/03/2026 03:00,Sunday,229.0,5,Dull,0,0
22/03/2026 03:30,Sunday,231.4,21,Rain,0,0
22/03/2026 04:00,Sunday,0.0,0,Dull,1,1
22/03/2026 04:30,Sunday,227.7,4,Clear,0,0
22/03/2026 05:00,Sunday,214.4,1,Rain,0,0
22/03/2026 05:30,Sunday,218.3,3,Dull,0,0
22/03/2026 06:00,Sunday,0.0,30,Clear,0,1
22/03/2026 06:30,Sunday,0.0,0,Rain,0,1
22/03/2026 07:00,Sunday,229.0,1,Dull,0,0
22/03/2026 07:30,Sunday,0.0,0,Heavy Wind,0,1
22/03/2026 08:00,Sunday,221.1,3,Clear,0,0
22/03/2026 08:30,Sunday,228.5,1,Clear,0,0
22/03/2026 09:00,Sunday,222.8,4,Clear,0,0
22/03/2026 09:30,Sunday,0.0,48,Rain,0,1
22/03/2026 10:00,Sunday,234.1,0,Clear,0,0
22/03/2026 10:30,Sunday,230.1,1,Clear,0,0
22/03/2026 11:00,Sunday,0.0,0,Rain,0,1
22/03/2026 11:30,Sunday,221.2,1,Clear,0,0
22/03/2026 12:00,Sunday,0.0,12,Dull,0,1
22/03/2026 12:30,Sunday,0.0,18,Rain,0,1
22/03/2026 13:00,Sunday,0.0,0,Heavy Wind,0,1
22/03/2026 13:30,Sunday,0.0,58,Heavy Wind,0,1
22/03/2026 14:00,Sunday,151.1,4,Clear,0,0
22/03/2026 14:30,Sunday,220.4,4,Dull,0,0
22/03/2026 15:00,Sunday,226.8,4,Dull,0,0
22/03/2026 15:30,Sunday,219.5,1,Dull,0,0
22/03/2026 16:00,Sunday,0.0,59,Heavy Wind,0,1
22/03/2026 16:30,Sunday,0.0,0,Heavy Wind,0,1
22/03/2026 17:00,Sunday,214.3,4,Clear,0,0
22/03/2026 17:30,Sunday,210.1,10,Clear,0,0
22/03/2026 18:00,Sunday,0.0,11,Heavy Wind,0,1
22/03/2026 18:30,Sunday,0.0,44,Clear,0,1
22/03/2026 19:00,Sunday,0.0,38,Heavy Wind,0,1
22/03/2026 19:30,Sunday,217.7,14,Dull,0,0
22/03/2026 20:00,Sunday,0.0,0,Clear,0,1
22/03/2026 20:30,Sunday,167.1,1,Heavy Wind,0,0
22/03/2026 21:00,Sunday,214.1,6,Dull,0,0
22/03/2026 21:30,Sunday,0.0,0,Rain,0,1
22/03/2026 22:00,Sunday,0.0,0,Rain,0,1
22/03/2026 22:30,Sunday,214.4,12,Dull,0,0
22/03/2026 23:00,Sunday,231.4,3,Rain,0,0
22/03/2026 23:30,Sunday,234.1,3,Rain,0,0
23/03/2026 00:00,Monday,218.9,1,Clear,0,0
23/03/2026 00:30,Monday,229.7,0,Rain,0,0
23/03/2026 01:00,Monday,221.1,0,Dull,0,0
23/03/2026 01:30,Monday,226.4,0,Clear,0,0
23/03/2026 02:00,Monday,0.0,35,Clear,0,1
23/03/2026 02:30,Monday,226.7,0,Dull,0,0
23/03/2026 03:00,Monday,223.2,2,Dull,0,0
23/03/2026 03:30,Monday,213.9,4,Rain,0,0
23/03/2026 04:00,Monday,0.0,0,Rain,0,1
23/03/2026 04:30,Monday,219.8,5,Clear,0,0
23/03/2026 05:00,Monday,0.0,47,Dull,0,1
23/03/2026 05:30,Monday,0.0,0,Heavy Wind,0,1
23/03/2026 06:00,Monday,0.0,0,Rain,0,1
23/03/2026 06:30,Monday,223.8,5,Heavy Wind,0,0
23/03/2026 07:00,Monday,0.0,0,Heavy Wind,0,1
23/03/2026 07:30,Monday,212.3,0,Clear,0,0
23/03/2026 08:00,Monday,219.2,3,Clear,0,0
23/03/2026 08:30,Monday,165.7,2,Clear,0,0
23/03/2026 09:00,Monday,216.3,11,Dull,0,0
23/03/2026 09:30,Monday,218.1,4,Clear,0,0
23/03/2026 10:00,Monday,0.0,17,Dull,0,1
23/03/2026 10:30,Monday,0.0,0,Heavy Wind,0,1
23/03/2026 11:00,Monday,226.4,0,Clear,0,0
23/03/2026 11:30,Monday,221.7,10,Dull,0,0
23/03/2026 12:00,Monday,0.0,26,Rain,0,1
23/03/2026 12:30,Monday,0.0,47,Heavy Wind,0,1
23/03/2026 13:00,Monday,0.0,57,Rain,0,1
23/03/2026 13:30,Monday,0.0,48,Rain,1,1
23/03/2026 14:00,Monday,0.0,25,Heavy Wind,0,1
23/03/2026 14:30,Monday,226.6,8,Rain,0,0
23/03/2026 15:00,Monday,234.3,2,Dull,0,0
23/03/2026 15:30,Monday,214.0,1,Dull,0,0
23/03/2026 16:00,Monday,0.0,56,Rain,1,1
23/03/2026 16:30,Monday,214.9,7,Dull,0,0
23/03/2026 17:00,Monday,220.4,0,Dull,0,0
23/03/2026 17:30,Monday,0.0,47,Rain,0,1
23/03/2026 18:00,Monday,0.0,21,Rain,0,1
23/03/2026 18:30,Monday,0.0,59,Rain,0,1
23/03/2026 19:00,Monday,218.7,1,Clear,0,0
23/03/2026 19:30,Monday,212.9,0,Clear,0,0
23/03/2026 20:00,Monday,218.9,0,Clear,0,0
23/03/2026 20:30,Monday,222.3,0,Dull,0,0
23/03/2026 21:00,Monday,223.0,4,Dull,0,0
23/03/2026 21:30,Monday,0.0,0,Dull,1,1
23/03/2026 22:00,Monday,0.0,0,Rain,0,1
23/03/2026 22:30,Monday,234.1,0,Dull,0,0
23/03/2026 23:00,Monday,224.5,4,Dull,0,0
23/03/2026 23:30,Monday,217.3,6,Clear,0,0
24/03/2026 00:00,Tuesday,212.1,0,Dull,0,0
24/03/2026 00:30,Tuesday,223.1,0,Dull,0,0
24/03/2026 01:00,Tuesday,225.1,4,Heavy Wind,0,0
24/03/2026 01:30,Tuesday,228.0,0,Clear,0,0
24/03/2026 02:00,Tuesday,215.6,9,Dull,0,0
24/03/2026 02:30,Tuesday,214.2,10,Dull,0,0
24/03/2026 03:00,Tuesday,0.0,48,Heavy Wind,0,1
24/03/2026 03:30,Tuesday,0.0,0,Rain,0,1
24/03/2026 04:00,Tuesday,222.5,11,Clear,0,0
24/03/2026 04:30,Tuesday,210.5,3,Dull,0,0
24/03/2026 05:00,Tuesday,0.0,42,Rain,0,1
24/03/2026 05:30,Tuesday,212.1,5,Rain,0,0
24/03/2026 06:00,Tuesday,0.0,52,Rain,0,1
24/03/2026 06:30,Tuesday,0.0,47,Rain,0,1
24/03/2026 07:00,Tuesday,219.8,0,Dull,0,0
24/03/2026 07:30,Tuesday,0.0,0,Rain,0,1
24/03/2026 08:00,Tuesday,212.9,13,Rain,0,0
24/03/2026 08:30,Tuesday,223.9,2,Clear,0,0
24/03/2026 09:00,Tuesday,210.7,0,Clear,0,0
24/03/2026 09:30,Tuesday,226.3,5,Clear,0,0
24/03/2026 10:00,Tuesday,0.0,0,Rain,0,1
24/03/2026 10:30,Tuesday,220.7,1,Clear,0,0
24/03/2026 11:00,Tuesday,0.0,47,Rain,0,1
24/03/2026 11:30,Tuesday,0.0,16,Rain,0,1
24/03/2026 12:00,Tuesday,216.3,1,Dull,0,0
24/03/2026 12:30,Tuesday,234.3,10,Dull,0,0
24/03/2026 13:00,Tuesday,0.0,19,Heavy Wind,0,1
24/03/2026 13:30,Tuesday,224.4,1,Clear,0,0
24/03/2026 14:00,Tuesday,0.0,0,Clear,1,1
24/03/2026 14:30,Tuesday,0.0,39,Rain,0,1
24/03/2026 15:00,Tuesday,222.9,3,Clear,0,0
24/03/2026 15:30,Tuesday,227.7,7,Clear,0,0
24/03/2026 16:00,Tuesday,228.3,0,Dull,0,0
24/03/2026 16:30,Tuesday,210.7,3,Clear,0,0
24/03/2026 17:00,Tuesday,0.0,0,Heavy Wind,0,1
24/03/2026 17:30,Tuesday,0.0,57,Rain,0,1
24/03/2026 18:00,Tuesday,231.2,1,Clear,0,0
24/03/2026 18:30,Tuesday,210.8,8,Dull,0,0
24/03/2026 19:00,Tuesday,0.0,28,Rain,0,1
24/03/2026 19:30,Tuesday,218.4,3,Rain,0,0
24/03/2026 20:00,Tuesday,0.0,17,Rain,0,1
24/03/2026 20:30,Tuesday,0.0,0,Rain,1,1
24/03/2026 21:00,Tuesday,231.7,0,Clear,0,0
24/03/2026 21:30,Tuesday,0.0,0,Heavy Wind,0,1
24/03/2026 22:00,Tuesday,229.9,2,Clear,0,0
24/03/2026 22:30,Tuesday,211.0,3,Clear,0,0
24/03/2026 23:00,Tuesday,219.9,8,Dull,0,0
24/03/2026 23:30,Tuesday,0.0,52,Heavy Wind,0,1
25/03/2026 00:00,Wednesday,0.0,9,Rain,0,1
25/03/2026 00:30,Wednesday,0.0,47,Rain,0,1
25/03/2026 01:00,Wednesday,214.9,2,Clear,0,0
25/03/2026 01:30,Wednesday,0.0,0,Rain,0,1
25/03/2026 02:00,Wednesday,0.0,0,Rain,0,1
25/03/2026 02:30,Wednesday,225.1,2,Dull,0,0
25/03/2026 03:00,Wednesday,0.0,0,Heavy Wind,0,1
25/03/2026 03:30,Wednesday,213.3,2,Dull,0,0
25/03/2026 04:00,Wednesday,223.6,10,Clear,0,0
25/03/2026 04:30,Wednesday,0.0,0,Clear,1,1
25/03/2026 05:00,Wednesday,188.1,12,Clear,0,0
25/03/2026 05:30,Wednesday,0.0,56,Rain,0,1
25/03/2026 06:00,Wednesday,213.8,2,Dull,0,0
25/03/2026 06:30,Wednesday,220.1,9,Rain,0,0
25/03/2026 07:00,Wednesday,0.0,14,Heavy Wind,0,1
25/03/2026 07:30,Wednesday,0.0,0,Clear,0,1
25/03/2026 08:00,Wednesday,223.3,1,Dull,0,0
25/03/2026 08:30,Wednesday,0.0,15,Rain,0,1
25/03/2026 09:00,Wednesday,233.1,5,Dull,0,0
25/03/2026 09:30,Wednesday,0.0,0,Dull,1,1
25/03/2026 10:00,Wednesday,0.0,26,Clear,0,1
25/03/2026 10:30,Wednesday,221.2,2,Rain,0,0
25/03/2026 11:00,Wednesday,229.2,1,Clear,0,0
25/03/2026 11:30,Wednesday,222.6,4,Clear,0,0
25/03/2026 12:00,Wednesday,0.0,15,Rain,1,1
25/03/2026 12:30,Wednesday,0.0,12,Heavy Wind,0,1
25/03/2026 13:00,Wednesday,217.2,0,Rain,0,0
25/03/2026 13:30,Wednesday,212.2,5,Clear,0,0
25/03/2026 14:00,Wednesday,222.7,3,Dull,0,0
25/03/2026 14:30,Wednesday,230.0,0,Dull,0,0
25/03/2026 15:00,Wednesday,228.6,1,Clear,0,0
25/03/2026 15:30,Wednesday,0.0,0,Rain,0,1
25/03/2026 16:00,Wednesday,0.0,57,Rain,0,1
25/03/2026 16:30,Wednesday,0.0,0,Rain,0,1
25/03/2026 17:00,Wednesday,0.0,0,Heavy Wind,0,1
25/03/2026 17:30,Wednesday,0.0,42,Heavy Wind,0,1
25/03/2026 18:00,Wednesday,0.0,0,Rain,0,1
25/03/2026 18:30,Wednesday,227.3,4,Dull,0,0
25/03/2026 19:00,Wednesday,0.0,52,Heavy Wind,0,1
25/03/2026 19:30,Wednesday,0.0,0,Rain,0,1
25/03/2026 20:00,Wednesday,227.6,3,Dull,0,0
25/03/2026 20:30,Wednesday,223.6,0,Clear,0,0
25/03/2026 21:00,Wednesday,225.3,4,Clear,0,0
25/03/2026 21:30,Wednesday,0.0,0,Rain,1,1
25/03/2026 22:00,Wednesday,200.2,1,Clear,0,0
25/03/2026 22:30,Wednesday,232.7,2,Dull,0,0
25/03/2026 23:00,Wednesday,228.1,0,Dull,0,0
25/03/2026 23:30,Wednesday,227.1,3,Clear,0,0
26/03/2026 00:00,Thursday,223.3,2,Clear,0,0
26/03/2026 00:30,Thursday,221.6,3,Clear,0,0
26/03/2026 01:00,Thursday,223.7,2,Clear,0,0
26/03/2026 01:30,Thursday,0.0,32,Heavy Wind,0,1
26/03/2026 02:00,Thursday,226.5,1,Clear,0,0
26/03/2026 02:30,Thursday,221.4,5,Dull,0,0
26/03/2026 03:00,Thursday,0.0,48,Clear,0,1
26/03/2026 03:30,Thursday,0.0,40,Rain,0,1
26/03/2026 04:00,Thursday,226.8,1,Clear,0,0
26/03/2026 04:30,Thursday,0.0,0,Heavy Wind,1,1
26/03/2026 05:00,Thursday,233.1,5,Rain,0,0
26/03/2026 05:30,Thursday,215.2,6,Dull,0,0
26/03/2026 06:00,Thursday,0.0,49,Heavy Wind,0,1
26/03/2026 06:30,Thursday,0.0,52,Rain,0,1
26/03/2026 07:00,Thursday,0.0,0,Dull,1,1
26/03/2026 07:30,Thursday,214.2,3,Dull,0,0
26/03/2026 08:00,Thursday,0.0,0,Dull,0,1
26/03/2026 08:30,Thursday,219.4,0,Dull,0,0
26/03/2026 09:00,Thursday,223.3,4,Dull,0,0
26/03/2026 09:30,Thursday,223.2,1,Dull,0,0
26/03/2026 10:00,Thursday,221.5,0,Dull,0,0
26/03/2026 10:30,Thursday,0.0,0,Heavy Wind,0,1
26/03/2026 11:00,Thursday,0.0,13,Rain,0,1
26/03/2026 11:30,Thursday,0.0,0,Dull,1,1
26/03/2026 12:00,Thursday,212.7,0,Clear,0,0
26/03/2026 12:30,Thursday,228.3,4,Dull,0,0
26/03/2026 13:00,Thursday,0.0,9,Rain,0,1
26/03/2026 13:30,Thursday,0.0,16,Heavy Wind,0,1
26/03/2026 14:00,Thursday,222.4,2,Dull,0,0
26/03/2026 14:30,Thursday,0.0,35,Clear,1,1
26/03/2026 15:00,Thursday,213.9,2,Dull,0,0
26/03/2026 15:30,Thursday,0.0,17,Clear,1,1
26/03/2026 16:00,Thursday,0.0,26,Rain,0,1
26/03/2026 16:30,Thursday,0.0,0,Rain,0,1
26/03/2026 17:00,Thursday,216.0,0,Clear,0,0
26/03/2026 17:30,Thursday,0.0,45,Rain,0,1
26/03/2026 18:00,Thursday,0.0,12,Rain,0,1
26/03/2026 18:30,Thursday,0.0,5,Clear,0,1
26/03/2026 19:00,Thursday,0.0,0,Rain,0,1
26/03/2026 19:30,Thursday,0.0,52,Dull,1,1
26/03/2026 20:00,Thursday,215.8,12,Dull,0,0
26/03/2026 20:30,Thursday,0.0,0,Rain,0,1
26/03/2026 21:00,Thursday,0.0,23,Clear,0,1
26/03/2026 21:30,Thursday,0.0,0,Rain,0,1
26/03/2026 22:00,Thursday,224.7,1,Dull,0,0
26/03/2026 22:30,Thursday,224.0,0,Clear,0,0
26/03/2026 23:00,Thursday,0.0,14,Rain,0,1
26/03/2026 23:30,Thursday,220.3,1,Dull,0,0
27/03/2026 00:00,Friday,220.6,0,Dull,0,0
27/03/2026 00:30,Friday,228.0,9,Dull,0,0
27/03/2026 01:00,Friday,164.0,1,Clear,0,0
27/03/2026 01:30,Friday,215.2,2,Clear,0,0
27/03/2026 02:00,Friday,222.6,9,Clear,0,0
27/03/2026 02:30,Friday,222.4,0,Dull,0,0
27/03/2026 03:00,Friday,0.0,54,Rain,0,1
27/03/2026 03:30,Friday,229.2,5,Clear,0,0
27/03/2026 04:00,Friday,215.1,1,Rain,0,0
27/03/2026 04:30,Friday,228.6,4,Clear,0,0
27/03/2026 05:00,Friday,210.8,4,Clear,0,0
27/03/2026 05:30,Friday,210.9,1,Clear,0,0
27/03/2026 06:00,Friday,216.7,19,Clear,0,0
27/03/2026 06:30,Friday,234.2,8,Clear,0,0
27/03/2026 07:00,Friday,214.5,1,Clear,0,0
27/03/2026 07:30,Friday,223.4,2,Clear,0,0
27/03/2026 08:00,Friday,233.4,5,Dull,0,0
27/03/2026 08:30,Friday,216.3,0,Clear,0,0
27/03/2026 09:00,Friday,226.1,10,Clear,0,0
27/03/2026 09:30,Friday,0.0,0,Rain,0,1
27/03/2026 10:00,Friday,210.4,4,Dull,0,0
27/03/2026 10:30,Friday,0.0,46,Clear,1,1
27/03/2026 11:00,Friday,0.0,0,Rain,1,1
27/03/2026 11:30,Friday,214.9,6,Dull,0,0
27/03/2026 12:00,Friday,220.2,0,Dull,0,0
27/03/2026 12:30,Friday,0.0,5,Heavy Wind,0,1
27/03/2026 13:00,Friday,220.2,4,Dull,0,0
27/03/2026 13:30,Friday,0.0,59,Rain,0,1
27/03/2026 14:00,Friday,224.3,2,Dull,0,0
27/03/2026 14:30,Friday,231.1,10,Clear,0,0
27/03/2026 15:00,Friday,0.0,0,Rain,0,1
27/03/2026 15:30,Friday,227.7,0,Clear,0,0
27/03/2026 16:00,Friday,228.3,6,Clear,0,0
27/03/2026 16:30,Friday,219.2,0,Dull,0,0
27/03/2026 17:00,Friday,230.0,6,Dull,0,0
27/03/2026 17:30,Friday,0.0,0,Heavy Wind,0,1
27/03/2026 18:00,Friday,232.8,7,Clear,0,0
27/03/2026 18:30,Friday,0.0,27,Clear,0,1
27/03/2026 19:00,Friday,213.1,0,Clear,0,0
27/03/2026 19:30,Friday,225.3,0,Dull,0,0
27/03/2026 20:00,Friday,230.5,1,Dull,0,0
27/03/2026 20:30,Friday,0.0,34,Clear,0,1
27/03/2026 21:00,Friday,212.0,0,Clear,0,0
27/03/2026 21:30,Friday,221.7,10,Clear,0,0
27/03/2026 22:00,Friday,217.9,6,Dull,0,0
27/03/2026 22:30,Friday,191.9,3,Rain,0,0
27/03/2026 23:00,Friday,0.0,0,Rain,0,1
27/03/2026 23:30,Friday,221.0,2,Clear,0,0
28/03/2026 00:00,Saturday,0.0,8,Rain,0,1
28/03/2026 00:30,Saturday,215.5,9,Rain,0,0
28/03/2026 01:00,Saturday,0.0,0,Clear,1,1
28/03/2026 01:30,Saturday,232.3,2,Dull,0,0
28/03/2026 02:00,Saturday,225.1,8,Clear,0,0
28/03/2026 02:30,Saturday,232.1,10,Clear,0,0
28/03/2026 03:00,Saturday,0.0,58,Clear,0,1
28/03/2026 03:30,Saturday,233.3,0,Dull,0,0
28/03/2026 04:00,Saturday,215.0,2,Clear,0,0
28/03/2026 04:30,Saturday,215.2,11,Heavy Wind,0,0
28/03/2026 05:00,Saturday,217.5,5,Rain,0,0
28/03/2026 05:30,Saturday,0.0,55,Clear,0,1
28/03/2026 06:00,Saturday,223.1,4,Rain,0,0
28/03/2026 06:30,Saturday,0.0,29,Rain,0,1
28/03/2026 07:00,Saturday,216.1,5,Clear,0,0
28/03/2026 07:30,Saturday,212.2,1,Heavy Wind,0,0
28/03/2026 08:00,Saturday,152.0,1,Dull,0,0
28/03/2026 08:30,Saturday,0.0,10,Rain,0,1
28/03/2026 09:00,Saturday,214.0,7,Dull,0,0
28/03/2026 09:30,Saturday,0.0,0,Rain,0,1
28/03/2026 10:00,Saturday,220.2,2,Clear,0,0
28/03/2026 10:30,Saturday,221.5,1,Clear,0,0
28/03/2026 11:00,Saturday,228.6,12,Clear,0,0
28/03/2026 11:30,Saturday,210.4,0,Clear,0,0
28/03/2026 12:00,Saturday,0.0,45,Rain,1,1
28/03/2026 12:30,Saturday,0.0,0,Heavy Wind,0,1
28/03/2026 13:00,Saturday,211.6,1,Dull,0,0
28/03/2026 13:30,Saturday,0.0,24,Heavy Wind,0,1
28/03/2026 14:00,Saturday,232.1,2,Rain,0,0
28/03/2026 14:30,Saturday,215.8,7,Clear,0,0
28/03/2026 15:00,Saturday,232.8,2,Dull,0,0
28/03/2026 15:30,Saturday,213.5,1,Clear,0,0
28/03/2026 16:00,Saturday,0.0,54,Clear,1,1
28/03/2026 16:30,Saturday,223.4,8,Dull,0,0
28/03/2026 17:00,Saturday,0.0,0,Clear,0,1
28/03/2026 17:30,Saturday,0.0,0,Clear,1,1
28/03/2026 18:00,Saturday,229.0,2,Heavy Wind,0,0
28/03/2026 18:30,Saturday,214.0,6,Dull,0,0
28/03/2026 19:00,Saturday,0.0,25,Clear,1,1
28/03/2026 19:30,Saturday,234.3,5,Rain,0,0
28/03/2026 20:00,Saturday,215.9,8,Clear,0,0
28/03/2026 20:30,Saturday,0.0,0,Rain,0,1
28/03/2026 21:00,Saturday,221.8,3,Clear,0,0
28/03/2026 21:30,Saturday,223.6,5,Rain,0,0
28/03/2026 22:00,Saturday,229.6,0,Clear,0,0
28/03/2026 22:30,Saturday,0.0,46,Rain,0,1
28/03/2026 23:00,Saturday,215.3,2,Rain,0,0
28/03/2026 23:30,Saturday,233.8,0,Dull,0,0
29/03/2026 00:00,Sunday,227.9,0,Dull,0,0
29/03/2026 00:30,Sunday,0.0,0,Dull,1,1
29/03/2026 01:00,Sunday,230.6,0,Dull,0,0
29/03/2026 01:30,Sunday,143.0,1,Dull,0,0
29/03/2026 02:00,Sunday,200.1,14,Rain,0,0
29/03/2026 02:30,Sunday,0.0,0,Heavy Wind,0,1
29/03/2026 03:00,Sunday,0.0,0,Rain,1,1
29/03/2026 03:30,Sunday,233.7,9,Heavy Wind,0,0
29/03/2026 04:00,Sunday,214.8,1,Dull,0,0
29/03/2026 04:30,Sunday,0.0,0,Heavy Wind,1,1
29/03/2026 05:00,Sunday,0.0,22,Rain,0,1
29/03/2026 05:30,Sunday,229.6,2,Dull,0,0
29/03/2026 06:00,Sunday,213.5,9,Dull,0,0
29/03/2026 06:30,Sunday,222.1,4,Dull,0,0
29/03/2026 07:00,Sunday,229.6,0,Clear,0,0
29/03/2026 07:30,Sunday,206.6,3,Rain,0,0
29/03/2026 08:00,Sunday,0.0,0,Rain,0,1
29/03/2026 08:30,Sunday,0.0,7,Heavy Wind,0,1
29/03/2026 09:00,Sunday,0.0,8,Rain,1,1
29/03/2026 09:30,Sunday,0.0,0,Rain,0,1
29/03/2026 10:00,Sunday,0.0,0,Clear,1,1
29/03/2026 10:30,Sunday,223.5,6,Heavy Wind,0,0
29/03/2026 11:00,Sunday,222.5,0,Clear,0,0
29/03/2026 11:30,Sunday,213.8,3,Clear,0,0
29/03/2026 12:00,Sunday,215.9,11,Dull,0,0
29/03/2026 12:30,Sunday,0.0,19,Rain,0,1
29/03/2026 13:00,Sunday,215.1,1,Dull,0,0
29/03/2026 13:30,Sunday,0.0,0,Rain,0,1
29/03/2026 14:00,Sunday,219.0,2,Clear,0,0
29/03/2026 14:30,Sunday,231.2,1,Dull,0,0
29/03/2026 15:00,Sunday,0.0,0,Rain,0,1
29/03/2026 15:30,Sunday,218.1,1,Clear,0,0
29/03/2026 16:00,Sunday,165.0,0,Clear,0,0
29/03/2026 16:30,Sunday,212.6,2,Dull,0,0
29/03/2026 17:00,Sunday,221.5,1,Dull,0,0
29/03/2026 17:30,Sunday,216.3,0,Dull,0,0
